iadr,id_t,id_txi,id_txo_in,id_txo_out,input_val,oadr,output_val,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895113,0.5705,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895112,0.5705,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895111,0.5705,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895110,0.5705,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895109,0.5705,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895108,0.5705,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895107,0.5705,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895106,0.5705,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895105,0.5705,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895104,0.5705,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895103,0.5705,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895102,0.5705,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895101,0.5705,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895100,0.5705,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895099,0.5705,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895098,0.5705,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895097,0.5705,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
15ZGoHSJQFcnepd1APyJ8heA261BBczGYK,113001531,449168167,876876666,876895096,0.5705,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895116,1.38,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895115,1.38,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895114,1.38,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895113,1.38,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895112,1.38,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895111,1.38,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895110,1.38,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895109,1.38,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895108,1.38,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895107,1.38,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895106,1.38,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895105,1.38,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895104,1.38,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895103,1.38,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895102,1.38,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895101,1.38,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895100,1.38,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895099,1.38,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895098,1.38,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895097,1.38,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
1Mnm3nVNwiPDQ5QkPR25j3KweUpduN468p,113001531,449168166,876826707,876895096,1.38,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895116,0.149238,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895115,0.149238,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895114,0.149238,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895113,0.149238,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895112,0.149238,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895111,0.149238,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895110,0.149238,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895109,0.149238,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895108,0.149238,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895107,0.149238,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895106,0.149238,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895105,0.149238,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895104,0.149238,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895103,0.149238,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895102,0.149238,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895101,0.149238,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895100,0.149238,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895099,0.149238,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895098,0.149238,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895097,0.149238,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
17NqNwYgd1qi1wx35F7WanFzvGUSnqBchr,113001531,449168165,876895037,876895096,0.149238,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895116,1.10825,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895115,1.10825,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895114,1.10825,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895113,1.10825,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895112,1.10825,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895111,1.10825,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895110,1.10825,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895109,1.10825,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895108,1.10825,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895107,1.10825,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895106,1.10825,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895105,1.10825,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895104,1.10825,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895103,1.10825,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895102,1.10825,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895101,1.10825,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895100,1.10825,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895099,1.10825,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895098,1.10825,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895097,1.10825,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
19L9UgQPZjan8fxf3UKZAv9mTFsJ24u1Vu,113001531,449168164,876895030,876895096,1.10825,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895116,0.4513,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895115,0.4513,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895114,0.4513,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895113,0.4513,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895112,0.4513,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895111,0.4513,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895110,0.4513,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895109,0.4513,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895108,0.4513,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895107,0.4513,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895106,0.4513,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895105,0.4513,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895104,0.4513,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895103,0.4513,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895102,0.4513,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895101,0.4513,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895100,0.4513,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895099,0.4513,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895098,0.4513,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895097,0.4513,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
1KLPf92poJPSkw6cmScTaK8LgzPXFWBV1V,113001531,449168163,876895068,876895096,0.4513,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895116,1.35966,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895115,1.35966,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895114,1.35966,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895113,1.35966,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,1.47287,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895112,1.35966,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.669,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895111,1.35966,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.5,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895110,1.35966,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.290559,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895109,1.35966,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0200137,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895108,1.35966,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,1.47272,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895107,1.35966,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.831,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895106,1.35966,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.02,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895105,1.35966,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,1,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895104,1.35966,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.02,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895103,1.35966,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.2,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895102,1.35966,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895101,1.35966,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1.3,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895100,1.35966,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.00714914,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895099,1.35966,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,1.49222,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895098,1.35966,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,1.48,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895097,1.35966,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,1.50001,,,,,,,,,,,,,,,,,,,,
1MzGTh3cuRNDpbmTe5xz22gPPW3ZxYt4Uu,113001531,449168162,876895034,876895096,1.35966,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.02,,,,,,,,,,,,,,,,,,,,
13Z7gwb97jn9KqJmsuP4BWboA2Cca7BdvQ,113001531,449168161,876334284,876895116,0.00739789,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.012217,,,,,,,,,,,,,,,,,,,,
13Z7gwb97jn9KqJmsuP4BWboA2Cca7BdvQ,113001531,449168161,876334284,876895115,0.00739789,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.00727983,,,,,,,,,,,,,,,,,,,,
13Z7gwb97jn9KqJmsuP4BWboA2Cca7BdvQ,113001531,449168161,876334284,876895114,0.00739789,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.00713256,,,,,,,,,,,,,,,,,,,,
