user,unique_sent_user,unique_sent,max_sent,min_sent,unique_sent_adr,unique_sent_tx,total_sent,unique_rec,unique_rec_tx,unique_rec_user,unique_rec_adr,max_rec,min_rec,total_rec,num_tx,is_miner,category
1469,2.0,2.0,0.00627851,0.00367374,2.0,1.0,0.03207973,6.0,1.0,1.0,5.0,0.00084821,0.00084821,0.0008482100000000001,2.0,0,unknown
1470,1.0,1.0,0.0255293,0.00010187,1.0,1.0,0.02563117,2.0,1.0,1.0,1.0,0.0255126,0.0255126,0.0255126,2.0,0,unknown
1471,3.0,3.0,0.0114545,0.0114545,3.0,1.0,0.0343635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1472,12.0,12.0,1.48955,1.48955,12.0,1.0,1.4895499999999997,1.0,1.0,1.0,1.0,1.46293,1.46293,1.46293,2.0,0,unknown
1473,2.0,2.0,0.0116012,0.0116012,2.0,1.0,0.0116012,1.0,1.0,1.0,1.0,0.0108212,0.0108212,0.0108212,2.0,0,unknown
1474,3.0,3.0,0.0252429,0.0252429,3.0,1.0,0.0252429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1475,6.0,6.0,1.18901,0.00010745,6.0,1.0,2.230310570000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1476,79.0,79.0,0.568592,0.568592,79.0,1.0,0.5685919999999998,1.0,1.0,1.0,1.0,0.523108,0.523108,0.523108,2.0,0,unknown
1477,3.0,3.0,0.00237523,0.00237523,3.0,1.0,0.00237523,1.0,1.0,1.0,1.0,0.000247,0.000247,0.000247,2.0,0,unknown
1478,3.0,3.0,0.008,0.008,3.0,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1479,3.0,3.0,0.1186,0.00037474,3.0,1.0,0.12402033000000001,2.0,1.0,1.0,2.0,0.1186,0.1186,0.1186,2.0,0,unknown
1480,3.0,3.0,0.234066,0.00017441,3.0,1.0,0.23481502,2.0,1.0,1.0,2.0,0.234066,0.234066,0.234066,2.0,0,unknown
1481,3.0,3.0,0.0177589,0.00057474,3.0,1.0,0.02646464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1482,2.0,2.0,0.080433,7.853e-05,2.0,1.0,0.10347130000000002,10.0,3.0,3.0,6.0,0.007,7.586e-05,0.007450599999999999,4.0,0,unknown
1483,2.0,5.0,0.5014,0.501148,2.0,1.0,4.010192,2.0,1.0,1.0,4.0,0.5,0.5,2.0,2.0,0,unknown
1484,3.0,3.0,0.00891999,0.00123523,3.0,1.0,0.012129929999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1485,3.0,3.0,0.08,0.00217474,3.0,1.0,0.08696552,2.0,1.0,1.0,2.0,0.08,0.08,0.08,2.0,0,unknown
1486,2.0,2.0,2.36478,0.000105,2.0,1.0,2.3673762,9.0,2.0,2.0,5.0,2.36478,0.00097473,2.36575473,3.0,0,unknown
1487,1.0,1.0,2.3332,2.3332,1.0,1.0,2.3332,4.0,2.0,2.0,4.0,2.3332,2.3331,4.6663,3.0,0,unknown
1488,3.0,3.0,2.33335,0.0001,3.0,1.0,2.3340243200000006,2.0,1.0,1.0,2.0,2.33335,2.33335,2.33335,2.0,0,unknown
1489,3.0,3.0,0.09472,0.000285,3.0,1.0,0.09637960999999999,2.0,1.0,1.0,2.0,0.09472,0.09472,0.09472,2.0,0,unknown
1490,3.0,3.0,0.234127,0.00057474,3.0,1.0,0.23610761,2.0,1.0,1.0,2.0,0.234127,0.234127,0.234127,2.0,0,unknown
1491,3.0,3.0,1.0,0.00018578,3.0,1.0,1.0005605099999997,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0,unknown
1492,3.0,3.0,0.001225,0.00038,3.0,1.0,0.00277974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1493,3.0,3.0,0.095131,0.00057471,3.0,1.0,0.11899171,2.0,1.0,1.0,2.0,0.023286,0.023286,0.023286,2.0,0,unknown
1494,2.0,2.0,3.14552,0.0510564,2.0,1.0,3.4496786,4.0,1.0,1.0,4.0,0.0404344,0.0404344,0.0404344,2.0,0,unknown
1495,2.0,2.0,0.155961,0.155961,2.0,1.0,0.155961,3.0,1.0,1.0,3.0,0.155961,0.155961,0.155961,2.0,0,unknown
1496,3.0,3.0,0.156873,0.00037474,3.0,1.0,0.16065985000000002,2.0,1.0,1.0,2.0,0.156873,0.156873,0.156873,2.0,0,unknown
1497,3.0,3.0,0.0167837,0.00077474,3.0,1.0,0.020017609999999995,2.0,1.0,1.0,2.0,0.00245917,0.00245917,0.00245917,2.0,0,unknown
1498,3.0,3.0,0.0597581,0.00097473,3.0,1.0,0.09617782999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1499,3.0,3.0,0.0982584,0.00049522,3.0,1.0,0.0993129,2.0,1.0,1.0,2.0,0.0982584,0.0982584,0.0982584,2.0,0,unknown
1500,3.0,3.0,0.0816634,0.00074942,3.0,1.0,0.12923462,2.0,1.0,1.0,2.0,0.0468218,0.0468218,0.0468218,2.0,0,unknown
1501,3.0,3.0,0.0725123,0.00037463,3.0,1.0,0.07906957,2.0,1.0,1.0,2.0,0.0725123,0.0725123,0.0725123,2.0,0,unknown
1502,3.0,3.0,0.0444846,0.00060086,3.0,1.0,0.046059789999999996,2.0,1.0,1.0,2.0,0.0444846,0.0444846,0.0444846,2.0,0,unknown
1503,3.0,3.0,0.199002,0.00021812,3.0,1.0,0.20099476000000002,2.0,1.0,1.0,2.0,0.199002,0.199002,0.199002,2.0,0,unknown
1504,3.0,3.0,0.0662316,0.00057491,3.0,1.0,0.08689151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1505,3.0,3.0,0.0494709,0.00157464,3.0,1.0,0.07445494000000001,2.0,1.0,1.0,2.0,0.0494709,0.0494709,0.0494709,2.0,0,unknown
1506,3.0,3.0,0.0589511,0.00055918,3.0,1.0,0.08434288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1507,3.0,3.0,0.0936392,0.00074287,3.0,1.0,0.09514418000000001,2.0,1.0,1.0,2.0,0.0936392,0.0936392,0.0936392,2.0,0,unknown
1508,1.0,1.0,0.07095,0.07095,1.0,1.0,0.07095,3.0,1.0,1.0,3.0,0.07095,0.07095,0.07095,2.0,0,unknown
1509,3.0,3.0,0.0468218,0.00097432,3.0,1.0,0.09363272,2.0,1.0,1.0,2.0,0.0468218,0.0468218,0.0468218,2.0,0,unknown
1510,3.0,3.0,0.024964,0.00029455,3.0,1.0,0.026433289999999998,3.0,1.0,1.0,3.0,0.0273757,0.0273757,0.0273757,2.0,0,unknown
1511,3.0,3.0,0.0454422,0.00157474,3.0,1.0,0.054674379999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1512,3.0,3.0,0.00826328,0.00037432,3.0,1.0,0.013619730000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1513,3.0,3.0,0.00776644,0.00057432,3.0,1.0,0.01385942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1514,3.0,3.0,0.0129165,0.00017464,3.0,1.0,0.01386546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1515,2.0,2.0,0.0468,0.00010003,2.0,1.0,0.04727477,3.0,1.0,1.0,3.0,0.00017474,0.00017474,0.00017474,2.0,0,unknown
1516,2.0,2.0,0.7238,0.445641,2.0,1.0,1.169441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1517,1.0,1.0,0.00197013,0.00197013,1.0,1.0,0.00197013,1.0,1.0,1.0,1.0,0.00197013,0.00197013,0.00197013,2.0,0,unknown
1518,2.0,2.0,0.56636,0.0107895,2.0,1.0,0.97063,5.0,1.0,1.0,5.0,0.96,0.96,0.96,2.0,0,unknown
1519,1.0,1.0,0.092205,0.00014261,1.0,1.0,0.09234761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1520,2.0,2.0,2.03718,2.03718,2.0,1.0,2.03718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1521,2.0,2.0,0.0502525,0.0502525,2.0,1.0,0.0502525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1522,1.0,2.0,0.0803,0.0803,2.0,1.0,0.0803,1.0,1.0,1.0,1.0,0.08015,5e-05,0.0802,2.0,0,unknown
1523,2.0,2.0,0.0278837,0.0278837,2.0,1.0,0.0278837,2.0,2.0,2.0,2.0,0.0278837,0.0253001,0.0531838,3.0,0,unknown
1524,2.0,2.0,0.0304673,0.0304673,2.0,1.0,0.0304673,1.0,1.0,1.0,1.0,0.0304673,0.0304673,0.0304673,2.0,0,unknown
1525,2.0,2.0,0.0330508,0.0330508,2.0,1.0,0.0330508,1.0,1.0,1.0,1.0,0.0025,0.0025,0.0025,2.0,0,unknown
1526,2.0,2.0,0.0251972,0.0251972,2.0,1.0,0.0251972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1527,2.0,2.0,0.0259,0.0259,2.0,1.0,0.0259,1.0,1.0,1.0,1.0,0.0209164,0.0209164,0.0209164,2.0,0,unknown
1528,3.0,3.0,0.248137,0.248137,3.0,1.0,0.248137,1.0,1.0,1.0,1.0,0.248014,0.248014,0.248014,2.0,0,unknown
1529,2.0,2.0,0.03,0.001,2.0,1.0,0.0540042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1530,14.0,14.0,4.11072,0.00014789,14.0,2.0,8.043801519999999,8.0,3.0,3.0,14.0,2.62685,0.01,12.796029999999998,5.0,0,unknown
1531,7.0,7.0,4.9999,2.141e-05,7.0,1.0,7.996049300000003,1.0,1.0,1.0,1.0,1.446e-05,1.446e-05,1.446e-05,2.0,0,unknown
1532,2.0,2.0,0.00102322,0.00102322,2.0,1.0,0.00102322,1.0,1.0,1.0,1.0,0.00086892,0.00086892,0.00086892,2.0,0,unknown
1533,5.0,5.0,0.0099,0.00734278,5.0,1.0,0.017242779999999996,2.0,1.0,1.0,2.0,0.00592621,0.00592621,0.00592621,2.0,0,unknown
1534,2.0,2.0,0.215646,0.001,2.0,1.0,0.31914600000000004,3.0,1.0,1.0,3.0,0.010001,0.010001,0.010001,2.0,0,unknown
1535,2.0,2.0,0.287987,0.00016619,2.0,1.0,0.29032791999999996,5.0,2.0,2.0,5.0,0.287987,0.00197473,0.28996173000000003,3.0,0,unknown
1536,2.0,2.0,0.19581,0.00097424,2.0,1.0,0.21400454000000002,5.0,2.0,2.0,5.0,0.19581,0.00077424,0.19658424000000002,3.0,0,unknown
1537,2.0,2.0,0.068284,0.00197453,2.0,1.0,0.12874843,2.0,1.0,1.0,2.0,0.0584899,0.0584899,0.0584899,2.0,0,unknown
1538,2.0,2.0,0.0118069,0.001535,2.0,1.0,0.0163419,1.0,1.0,1.0,1.0,0.04,0.04,0.04,2.0,0,unknown
1539,2.0,2.0,0.1,0.00157464,2.0,1.0,0.11287734,5.0,2.0,2.0,7.0,0.1,0.00137464,0.20137464000000005,3.0,0,unknown
1540,2.0,2.0,0.195497,0.00037471,2.0,1.0,0.21165061,2.0,1.0,1.0,2.0,0.195497,0.195497,0.195497,2.0,0,unknown
1541,2.0,2.0,0.15,0.00055876,2.0,1.0,0.15206676000000002,1.0,1.0,1.0,1.0,0.15,0.15,0.15,2.0,0,unknown
1542,4.0,4.0,0.0100001,3.154e-05,4.0,2.0,0.030462619999999996,1.0,1.0,1.0,1.0,8.683e-05,8.683e-05,8.683e-05,3.0,0,unknown
1543,2.0,2.0,1.60818,0.00117471,2.0,1.0,3.2154947099999998,4.0,2.0,2.0,4.0,1.60818,1.60614,3.21432,3.0,0,unknown
1544,3.0,3.0,4.4999,4.4999,3.0,1.0,4.4999,1.0,1.0,1.0,1.0,0.2947,0.2947,0.2947,2.0,0,unknown
1545,2.0,3.0,0.18097,0.18097,2.0,1.0,0.18097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1546,2.0,2.0,0.21,0.00050886,2.0,1.0,0.28040886,3.0,1.0,1.0,1.0,0.21,0.21,0.20999999999999996,2.0,0,unknown
1547,2.0,2.0,1.0,0.0109,2.0,1.0,1.3574899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1548,2.0,2.0,1.497,0.00117432,2.0,1.0,1.5037068799999997,2.0,1.0,1.0,1.0,1.497,1.497,1.497,2.0,0,unknown
1549,2.0,2.0,0.04724,0.00235,2.0,1.0,0.061663300000000004,3.0,1.0,1.0,3.0,0.0100003,0.0100003,0.0100003,2.0,0,unknown
1550,2.0,2.0,1.0,0.0001,2.0,1.0,1.0102007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1551,2.0,2.0,0.0179414,0.00037474,2.0,1.0,0.024014760000000003,4.0,2.0,2.0,4.0,0.0179414,0.00569862,0.023640019999999998,3.0,0,unknown
1552,2.0,2.0,0.2365,0.00017648,2.0,1.0,0.23785121999999997,5.0,2.0,2.0,5.0,0.2365,0.00097474,0.23747474000000002,3.0,0,unknown
1553,2.0,2.0,0.024,0.00077431,2.0,1.0,0.026774310000000003,2.0,1.0,1.0,2.0,0.002,0.002,0.002,2.0,0,unknown
1554,2.0,2.0,0.874085,0.00057474,2.0,1.0,0.9455317400000001,3.0,1.0,1.0,3.0,0.00037474,0.00037474,0.00037474000000000003,2.0,0,unknown
1555,2.0,2.0,0.0100018,0.00160001,2.0,1.0,0.02160231,13.0,2.0,2.0,13.0,0.0100018,0.0100005,0.0200023,3.0,0,unknown
1556,4.0,4.0,0.0354661,0.021,4.0,1.0,0.056466100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1557,3.0,3.0,0.342153,0.342153,3.0,1.0,0.342153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1558,2.0,3.0,0.72161,0.72161,2.0,1.0,0.72161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1559,2.0,2.0,0.146849,0.00077484,2.0,1.0,0.16011314,5.0,2.0,2.0,5.0,0.146849,0.00057484,0.14742384,3.0,0,unknown
1560,2.0,2.0,6.61627,6.61627,2.0,1.0,6.61627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1561,2.0,2.0,1.27654,1.27654,2.0,1.0,1.27654,2.0,2.0,2.0,2.0,1.27654,0.802726,2.079266,3.0,0,unknown
1562,4.0,6.0,3.31388,1.15843,4.0,3.0,6.75295,3.0,3.0,1.0,1.0,2.28064,0.485061,3.924131,6.0,0,unknown
1563,2.0,2.0,0.0325012,0.0325012,2.0,1.0,0.0325012,1.0,1.0,1.0,1.0,0.0134887,0.0134887,0.0134887,2.0,0,unknown
1564,3.0,4.0,0.251728,0.224628,3.0,2.0,0.476356,2.0,2.0,1.0,1.0,0.224628,0.201033,0.42566099999999996,4.0,0,unknown
1565,3.0,6.0,0.0644,0.0122284,3.0,3.0,0.12911650000000002,4.0,4.0,2.0,2.0,0.0644,0.00031679,0.12943329,7.0,0,unknown
1566,1.0,4.0,1.52811,1.30342,3.0,2.0,2.83153,2.0,2.0,1.0,1.0,1.30342,0.172577,2.831333,4.0,0,unknown
1567,2.0,2.0,0.110918,0.110918,2.0,1.0,0.110918,1.0,1.0,1.0,1.0,0.0966444,0.0966444,0.0966444,2.0,0,unknown
1568,2.0,2.0,0.0837697,0.0837697,2.0,1.0,0.0837697,1.0,1.0,1.0,1.0,0.0787697,0.0787697,0.0787697,2.0,0,unknown
1569,2.0,2.0,0.0792776,0.0792776,2.0,1.0,0.0792776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1570,3.0,3.0,0.50564,0.411047,3.0,2.0,0.916687,1.0,1.0,1.0,1.0,0.411047,0.411047,0.411047,3.0,0,unknown
1571,2.0,2.0,0.25,0.25,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
1572,2.0,2.0,7.7764,7.7764,2.0,1.0,7.7764,2.0,2.0,2.0,2.0,7.7764,6.99675,14.77315,3.0,0,unknown
1573,2.0,2.0,0.0461872,0.0461872,2.0,1.0,0.0461872,1.0,1.0,1.0,1.0,0.0012018,0.0012018,0.0012018,2.0,0,unknown
1574,1.0,2.0,2.57525,2.57525,2.0,1.0,2.57525,1.0,1.0,1.0,1.0,2.56808,0.007063,2.575143,2.0,0,unknown
1575,1.0,4.0,0.136,0.131,3.0,2.0,0.267,2.0,2.0,1.0,1.0,0.131,0.0049,0.26680000000000004,4.0,0,unknown
1576,2.0,2.0,1.4285,1.4285,2.0,1.0,1.4285,8.0,2.0,2.0,22.0,0.82,0.215637,2.6756369999999996,3.0,0,unknown
1577,1.0,2.0,0.0481594,0.0481594,2.0,1.0,0.0481594,1.0,1.0,1.0,1.0,0.0431594,0.0049,0.0480594,2.0,0,unknown
1578,1.0,4.0,0.311624,0.279821,3.0,2.0,0.591445,2.0,2.0,1.0,1.0,0.201151,0.07857,0.591245,4.0,0,unknown
1579,2.0,2.0,0.17073,0.17073,2.0,1.0,0.17073,1.0,1.0,1.0,1.0,0.15463,0.15463,0.15463,2.0,0,unknown
1580,2.0,2.0,0.0487,0.0487,2.0,1.0,0.0487,1.0,1.0,1.0,1.0,0.0111932,0.0111932,0.0111932,2.0,0,unknown
1581,2.0,2.0,0.260787,0.260787,2.0,1.0,0.260787,4.0,2.0,2.0,3.0,0.14257,0.0786639,0.2212339,3.0,0,unknown
1582,2.0,2.0,0.150727,0.150727,2.0,1.0,0.150727,1.0,1.0,1.0,1.0,0.0324236,0.0324236,0.0324236,2.0,0,unknown
1583,2.0,2.0,0.168198,0.168198,2.0,1.0,0.168198,1.0,1.0,1.0,1.0,0.148004,0.148004,0.148004,2.0,0,unknown
1584,1.0,2.0,0.170552,0.170552,2.0,1.0,0.170552,1.0,1.0,1.0,1.0,0.165552,0.0049,0.170452,2.0,0,unknown
1585,1.0,2.0,0.0392432,0.0392432,2.0,1.0,0.0392432,1.0,1.0,1.0,1.0,0.0225947,0.0165485,0.0391432,2.0,0,unknown
1586,1.0,2.0,0.0459818,0.0459818,2.0,1.0,0.0459818,1.0,1.0,1.0,1.0,0.0236228,0.022259,0.0458818,2.0,0,unknown
1587,2.0,2.0,0.0472813,0.0472813,2.0,1.0,0.0472813,1.0,1.0,1.0,1.0,0.0472813,0.0472813,0.0472813,2.0,0,unknown
1588,2.0,2.0,0.07,0.07,2.0,1.0,0.07,1.0,1.0,1.0,1.0,0.0226187,0.0226187,0.0226187,2.0,0,unknown
1589,2.0,2.0,0.04852,0.04852,2.0,1.0,0.04852,1.0,1.0,1.0,1.0,0.041333,0.041333,0.041333,2.0,0,unknown
1590,2.0,2.0,0.241198,0.241198,2.0,1.0,0.241198,1.0,1.0,1.0,1.0,0.18204,0.18204,0.18204,2.0,0,unknown
1591,1.0,2.0,0.0358689,0.0358689,2.0,1.0,0.0358689,1.0,1.0,1.0,1.0,0.0218155,0.0139535,0.035769,2.0,0,unknown
1592,2.0,2.0,0.561464,0.561464,2.0,1.0,0.561464,1.0,1.0,1.0,1.0,0.324957,0.324957,0.324957,2.0,0,unknown
1593,1.0,2.0,0.0944575,0.0944575,2.0,1.0,0.0944575,1.0,1.0,1.0,1.0,0.0707342,0.0236233,0.0943575,2.0,0,unknown
1594,1.0,2.0,0.117966,0.117966,2.0,1.0,0.117966,1.0,1.0,1.0,1.0,0.0614657,0.0564005,0.1178662,2.0,0,unknown
1595,2.0,2.0,2.61042,2.61042,2.0,1.0,2.61042,1.0,1.0,1.0,1.0,2.51575,2.51575,2.51575,2.0,0,unknown
1596,1.0,2.0,0.200471,0.200471,2.0,1.0,0.200471,2.0,2.0,2.0,2.0,0.200471,0.070806,0.400842,3.0,0,unknown
1597,1.0,2.0,0.0235327,0.0235327,2.0,1.0,0.0235327,1.0,1.0,1.0,1.0,0.0118203,0.0116124,0.0234327,2.0,0,unknown
1598,2.0,2.0,0.2,0.2,2.0,1.0,0.2,1.0,1.0,1.0,1.0,0.188203,0.188203,0.188203,2.0,0,unknown
1599,2.0,2.0,0.0369,0.0369,2.0,1.0,0.0369,1.0,1.0,1.0,1.0,0.0268,0.0268,0.0268,2.0,0,unknown
1600,2.0,2.0,1.06225,1.06225,2.0,1.0,1.06225,1.0,1.0,1.0,1.0,0.590427,0.590427,0.590427,2.0,0,unknown
1601,1.0,4.0,0.22679,0.191227,3.0,2.0,0.418017,2.0,2.0,1.0,1.0,0.191227,0.0354627,0.41781630000000003,4.0,0,unknown
1602,2.0,2.0,0.02375,0.02375,2.0,1.0,0.02375,1.0,1.0,1.0,1.0,0.01225,0.01225,0.01225,2.0,0,unknown
1603,2.0,2.0,1.33,1.33,2.0,1.0,1.33,1.0,1.0,1.0,1.0,1.29444,1.29444,1.29444,2.0,0,unknown
1604,1.0,2.0,0.0381176,0.0381176,2.0,1.0,0.0381176,1.0,1.0,1.0,1.0,0.0309254,0.00709219,0.03801759,2.0,0,unknown
1605,1.0,2.0,0.0750256,0.0750256,2.0,1.0,0.0750256,1.0,1.0,1.0,1.0,0.0607412,0.0141844,0.07492560000000001,2.0,0,unknown
1606,2.0,2.0,14.7563,14.7563,2.0,1.0,14.7563,1.0,1.0,1.0,1.0,13.7562,13.7562,13.7562,2.0,0,unknown
1607,1.0,2.0,0.0115421,0.0115421,2.0,1.0,0.0115421,1.0,1.0,1.0,1.0,0.0113392,0.00010286,0.01144206,2.0,0,unknown
1608,1.0,2.0,0.167826,0.167826,2.0,1.0,0.167826,1.0,1.0,1.0,1.0,0.0934337,0.0742924,0.1677261,2.0,0,unknown
1609,2.0,2.0,0.00721017,0.00721017,2.0,1.0,0.00721017,1.0,1.0,1.0,1.0,0.00537961,0.00537961,0.00537961,2.0,0,unknown
1610,1.0,2.0,0.125755,0.125755,2.0,1.0,0.125755,2.0,2.0,2.0,2.0,0.125755,0.00155464,0.25140964,3.0,0,unknown
1611,1.0,2.0,0.234242,0.234242,2.0,1.0,0.234242,1.0,1.0,1.0,1.0,0.222442,0.0117,0.234142,2.0,0,unknown
1612,1.0,4.0,0.00620924,0.00374524,3.0,2.0,0.00995448,2.0,2.0,1.0,1.0,0.00374524,0.00127924,0.00975448,4.0,0,unknown
1613,1.0,2.0,0.0521751,0.0521751,2.0,1.0,0.0521751,1.0,1.0,1.0,1.0,0.0355388,0.0165363,0.0520751,2.0,0,unknown
1614,1.0,2.0,0.06247,0.06247,2.0,1.0,0.06247,1.0,1.0,1.0,1.0,0.060495,0.001875,0.06237,2.0,0,unknown
1615,2.0,4.0,0.0436362,0.0411739,3.0,2.0,0.0848101,2.0,2.0,1.0,1.0,0.0411739,0.00236233,0.08224772999999999,4.0,0,unknown
1616,4.0,4.0,0.0636415,0.0564361,4.0,2.0,0.1200776,8.0,2.0,2.0,22.0,0.063336,0.0402146,0.2302226,4.0,0,unknown
1617,1.0,2.0,0.0624095,0.0624095,2.0,1.0,0.0624095,1.0,1.0,1.0,1.0,0.0528599,0.00944956,0.06230946,2.0,0,unknown
1618,2.0,2.0,2.51922,2.51922,2.0,1.0,2.51922,1.0,1.0,1.0,1.0,0.019119,0.019119,0.019119,2.0,0,unknown
1619,2.0,2.0,0.129,0.129,2.0,1.0,0.129,1.0,1.0,1.0,1.0,0.0697983,0.0697983,0.0697983,2.0,0,unknown
1620,2.0,2.0,3.3249,3.3249,2.0,1.0,3.3249,1.0,1.0,1.0,1.0,3.14159,3.14159,3.14159,2.0,0,unknown
1621,1.0,2.0,1.50118,1.50118,2.0,1.0,1.50118,1.0,1.0,1.0,1.0,0.839243,0.661835,1.501078,2.0,0,unknown
1622,3.0,8.0,0.080199,0.00580965,5.0,4.0,0.19361185000000003,5.0,4.0,1.0,1.0,0.0517289,0.0146842,0.1601135,8.0,0,unknown
1623,1.0,2.0,0.0898365,0.0898365,2.0,1.0,0.0898365,1.0,1.0,1.0,1.0,0.0747,0.0150365,0.0897365,2.0,0,unknown
1624,4.0,8.0,9.36156,0.136815,5.0,4.0,17.023579000000005,13.0,5.0,2.0,3.0,5.49432,0.139769,16.080642999999995,9.0,0,unknown
1625,1.0,2.0,0.0635355,0.0635355,2.0,1.0,0.0635355,1.0,1.0,1.0,1.0,0.035435,0.0280005,0.0634355,2.0,0,unknown
1626,1.0,2.0,0.0816247,0.0816247,2.0,1.0,0.0816247,1.0,1.0,1.0,1.0,0.0469047,0.03462,0.0815247,2.0,0,unknown
1627,2.0,2.0,0.0316987,0.0316987,2.0,1.0,0.0316987,1.0,1.0,1.0,1.0,0.0245115,0.0245115,0.0245115,2.0,0,unknown
1628,1.0,2.0,0.109123,0.109123,2.0,1.0,0.109123,2.0,2.0,2.0,2.0,0.109123,0.0381198,0.2181458,3.0,0,unknown
1629,2.0,2.0,0.422084,0.422084,2.0,1.0,0.422084,1.0,1.0,1.0,1.0,0.413927,0.413927,0.413927,2.0,0,unknown
1630,2.0,2.0,0.608105,0.608105,2.0,1.0,0.608105,1.0,1.0,1.0,1.0,0.597105,0.597105,0.597105,2.0,0,unknown
1631,1.0,2.0,0.25455,0.25455,2.0,1.0,0.25455,1.0,1.0,1.0,1.0,0.2488,0.00565008,0.25445007999999997,2.0,0,unknown
1632,1.0,2.0,0.0278725,0.0278725,2.0,1.0,0.0278725,1.0,1.0,1.0,1.0,0.0254295,0.002343,0.027772500000000002,2.0,0,unknown
1633,1.0,2.0,0.9799,0.9799,2.0,1.0,0.9799,1.0,1.0,1.0,1.0,0.8698,0.11,0.9798,2.0,0,unknown
1634,3.0,4.0,0.120255,0.11779,3.0,2.0,0.238045,2.0,2.0,1.0,1.0,0.11779,0.101142,0.21893200000000002,4.0,0,unknown
1635,2.0,2.0,50.4399,50.4399,2.0,1.0,50.4399,1.0,1.0,1.0,1.0,50.4399,50.4399,50.4399,2.0,0,unknown
1636,1.0,2.0,0.0260059,0.00236227,1.0,2.0,0.028368169999999998,2.0,2.0,1.0,1.0,0.0260059,0.00236227,0.028368169999999998,4.0,0,unknown
1637,2.0,4.0,0.0472586,0.0211527,2.0,2.0,0.0684113,3.0,3.0,2.0,2.0,0.0259857,0.0186904,0.06582879999999999,5.0,0,unknown
1638,1.0,1.0,0.00299,0.00299,1.0,1.0,0.00299,1.0,1.0,1.0,1.0,0.00299,0.00299,0.00299,2.0,0,unknown
1639,2.0,2.0,0.02631,0.02631,2.0,1.0,0.02631,1.0,1.0,1.0,1.0,0.02322,0.02322,0.02322,2.0,0,unknown
1640,1.0,2.0,0.069428,0.069428,2.0,1.0,0.069428,1.0,1.0,1.0,1.0,0.0354627,0.0338653,0.069328,2.0,0,unknown
1641,1.0,6.0,0.0813598,0.0622464,4.0,3.0,0.21540929999999997,3.0,3.0,1.0,1.0,0.0718031,0.00945671,0.21510932,6.0,0,unknown
1642,1.0,2.0,1.19659,1.19659,2.0,1.0,1.19659,1.0,1.0,1.0,1.0,0.643182,0.553309,1.196491,2.0,0,unknown
1643,2.0,2.0,0.2185,0.2185,2.0,1.0,0.2185,1.0,1.0,1.0,1.0,0.193966,0.193966,0.193966,2.0,0,unknown
1644,1.0,2.0,0.0873,0.0873,2.0,1.0,0.0873,1.0,1.0,1.0,1.0,0.0823,0.0049,0.0872,2.0,0,unknown
1645,1.0,2.0,0.330911,0.330911,2.0,1.0,0.330911,1.0,1.0,1.0,1.0,0.262411,0.0684004,0.3308114,2.0,0,unknown
1646,2.0,2.0,0.0390178,0.0390178,2.0,1.0,0.0390178,1.0,1.0,1.0,1.0,0.0228026,0.0228026,0.0228026,2.0,0,unknown
